created_at,text
2021-11-30 13:15:01,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:15:01,"RT @CryptoAsAWay: $EOS it's not DEAD. Wait and see ...

#crypto #cryptocurrency #blockchain #altcoin
#bitcoin #ethereum 
#btc #eth #xrp #bn…"
2021-11-30 13:15:00,"Top 10 #Cryptocurrency Live Prices: 
(08:15 AM . Nov 30,2021)

#BTC $58126.31
#ETH $4610.49
#BNB $624.38
#DOGE $0.2… https://t.co/DQiYCrjIBG"
2021-11-30 13:14:59,"@IbaxNetwork This is excellent project for the future with strong team, a transparent, planned and project roadmap.… https://t.co/wpPKXk6XA4"
2021-11-30 13:14:59,"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…"
2021-11-30 13:14:59,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:58,"RT @Okami_mxsamurai: Crypto lasts forever, so it's better to know more about it, do you know about professional #marketing? Contact our tel…"
2021-11-30 13:14:58,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:58,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:57,@IbaxNetwork I really believe that this project will really go a long way to put smile in our face. I hope this pro… https://t.co/ztGgLrIMum
2021-11-30 13:14:56,"RT @popop_world: 📣 POPOP WORLD AIRDROP IS LIVE!

📍 Audited by: SolidProof

🏆 Reward for Tasks:  60,000 POP » Total airdrop pool.

👨‍👩‍👧 Ref…"
2021-11-30 13:14:56,"westbeachmusic found #ethereum in a Green vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/51lFgYFqz6"
2021-11-30 13:14:55,"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ"
2021-11-30 13:14:55,"RT @WILDERCRYPTOO: Which #crypto are you loading up on right now?

#Cryptogem #cryptocurrency #x100Gems #altcoin #DeFi #cryptotwitter #bloc…"
2021-11-30 13:14:55,"RT @CryptoCompozer: Feel like $FLOKI is going to explode soon 🚀📈

#cryptocurrency #FLOKI"
2021-11-30 13:14:55,"HOLD TIGHTLY 
#Bitcoin #BTC #Ethereum #ETH #BTCUSDT #altcoin #cryptocurrency #CryptocurrencyNews #Crypto"
2021-11-30 13:14:54,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:14:54,"RT @dragonpool_game: 📣 Dragon Pool Airdrop is live!
🏆 Reward for Tasks:  400 Million DP-NFT + 3438 Dragon Eggs » Total airdrop pool (~$50,0…"
2021-11-30 13:14:53,"RT @Vagabondappio: #Vagabonds, we will close the registration form for the #VGB #Airdrop at 8:00 pm CET today (26th November 2021).

https:…"
2021-11-30 13:14:52,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:52,"RT @AirdropStario: 💧 PLS2E 2nd Round Airdrop 💧

🏆 Task:          ➕ 200,000 P2E » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕ 10 Points

🔛 Aird…"
2021-11-30 13:14:52,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:14:51,"RT @Jetoken1: 💎JeToken LAUNCH💎

🚀LAUNCHING November 30th🚀

✈️Do not miss your opportunity to purchase JeToken during our final days of Pre-…"
2021-11-30 13:14:51,"RT @AirdropStario: 💧 Battle of MultiWorld Airdrop 💧

🏆 Task:          ➕ Up to 75 BMW (~$1.2)

👨‍👩‍👧 Referral:   ➕ 1250 BMW (~$25) for the t…"
2021-11-30 13:14:50,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:14:49,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:49,@TravelTcoin The project is implemented professionally and has a clear development plan. Made by a very professiona… https://t.co/pE1vI1Fb9t
2021-11-30 13:14:49,RT @JBC_Hub: #jbc #junglebookcrypto #crypto #cryptocurrency #altcoin #binance #presale  This team is doxed and developing products for the…
2021-11-30 13:14:49,"@CryptoTownEU I wish this project success sir, and they become one of the best cryptos, I am enthusiastic to partic… https://t.co/oyXDnqg6BC"
2021-11-30 13:14:48,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:47,RT @WatcherGuru: Which #cryptocurrency have you been HODLing the longest? 🧐
2021-11-30 13:14:47,"#CRO update.. $CRO

#Cryptocom #cryptocurrency #altcoin 
#altcoinler #altcoinseason #USDT https://t.co/THN19hbf7s https://t.co/1OVvWWut8d"
2021-11-30 13:14:47,"@IbaxNetwork Nice project

#Airdrop #cryptocurrency #Metaverse #Giveaways #NFT"
2021-11-30 13:14:47,"RT @hobo_erc20: $250 USD in 24hrs 

✅ RT &amp; Follow @hobo_erc20 

Win this Limited NFT
#NFTs  #NFTGiveaway  #HOBO #NFTCommunity  #NFT #crypto…"
2021-11-30 13:14:46,"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ"
2021-11-30 13:14:45,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:14:44,"RT @pikiinu: PIKI INU GAME IS COMING SOON...
#PIKIINU #PIKIINUGAME #PIKI #PIKIINUTOKEN #BSC 🎮#coin #cryptocurrency https://t.co/ip6lb9Mos0"
2021-11-30 13:14:44,"RT @ihassansheikh: @kimhyunsoo__ Im gonna shill you x100 gem 
And it is #Aurum 
 by holding $AUR you can choose any bsc token as a reward.…"
2021-11-30 13:14:43,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:43,"@BaHARsanals 
#MetaMine #MINE #greenmining #Ethereum #ETH #BinanceSmartChain  #renewableenergy #gogreen… https://t.co/LbmG4tUZDC"
2021-11-30 13:14:43,"[Futures] By 2021-11-29 23:30 GMT, $LTC futures had a liquidiation of Short Positions of $441.91K and of Long Posit… https://t.co/7IBSlNubMf"
2021-11-30 13:14:43,"RT @HectorDAO_HEC: Our Official $HEC Calculator is Online!
👀👀👀👀👀👀
Don't be late... Join our Big Family!

https://t.co/a57XS0j4nq

#Stakeand…"
2021-11-30 13:14:42,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:41,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:41,"Promising Trends Display Why it is the Right Time to get Hi
Dollar | SSFEED
Users of the app can also buy any amoun… https://t.co/bOQe4DBX5t"
2021-11-30 13:14:40,"RT @unixplaytoearn: 🚀$UniX will soon have staking!🚀
               Get ready
      🥩Stake and bake🧁

#UniX #Metaverse #cryptofights #FYX #B…"
2021-11-30 13:14:40,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:40,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:40,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:39,@IbaxNetwork Wow! This is very good project❤️ such a great opportunity for us🌷 Good team✌️ Don't miss the Project🚀… https://t.co/N20C9IRa4B
2021-11-30 13:14:39,"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…"
2021-11-30 13:14:38,RT @WatcherGuru: Which #cryptocurrency have you been HODLing the longest? 🧐
2021-11-30 13:14:38,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:37,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:37,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:37,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:14:37,"RT @CryptoNFTExpert: 🔥RT $100 #giveaway🔥

@Stickman_STMAN 1st #Airdrop 30th Nov #GameFi #cryptocurrency

💸 5000 prizes🔥$150,000
💸 $30 #STMA…"
2021-11-30 13:14:37,"RT @Ok_LetsPlay: Great News! 

OkLetsPlay $OKLP Token Is Now Officially Listed On CoinMarketCap

https://t.co/SdTUqjYIyG

#CryptocurrencyNe…"
2021-11-30 13:14:36,"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…"
2021-11-30 13:14:34,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:14:34,"[Spot] By 2021-11-29 14:00 GMT, SUSHI had a price change of 10.3% with net cap flow of $122M in last 24 hrs.… https://t.co/rfYVS8ayjV"
2021-11-30 13:14:33,"RT @unixplaytoearn: We proudly announce a new strategic #partnership with @CryptoFights! 🤝
Explore more about their #NFTgame at: 
https://t…"
2021-11-30 13:14:32,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:32,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:31,"If you aren’t doing crypto ,NFTS ect , you are a idiot , crypto is literally our gold rush rn #cryptocurrency #NFTs #Daytrader #StockMarket"
2021-11-30 13:14:31,"@CryptoTownEU This project is extraordinary and very promising.

@Midhunc66clt
@Arifattack
@ThangLe43426344… https://t.co/WW1KzVni5f"
2021-11-30 13:14:30,"The Quarashi vision is focused on total commitment, consistency and respect for its users’ privacy, data and identi… https://t.co/EHVvJSTlQ6"
2021-11-30 13:14:30,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:29,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:29,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:29,"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ"
2021-11-30 13:14:28,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:14:27,"@BTCTN ETH/USD ❤️ target 3 done

#Bitcoin #trading #Telegram #cryptocurrency #CryptoSignals #OGN #hit 

 Alhamdulil… https://t.co/uY0Whrcvz3"
2021-11-30 13:14:27,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:26,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:26,RT @BTCTN: Cryptocurrency exchange #Kraken has announced support for #shibainu (#SHIB). Trading is expected to start tomorrow. #cryptocurre…
2021-11-30 13:14:25,"RT @Ok_LetsPlay: Great News! 

OkLetsPlay $OKLP Token Is Now Officially Listed On CoinMarketCap

https://t.co/SdTUqjYIyG

#CryptocurrencyNe…"
2021-11-30 13:14:24,"RT @ICOAnnouncement: 🎙 New Project

🔷 SolarDex (SOLAR)

🔶 Solar Dex aims to build a decentralized exchange based on the Solana blockchain.…"
2021-11-30 13:14:24,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:23,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:23,"RT @WrightLife21: I had a Dream that #cryptocurrency made me a #Millionaire

        Oh Sh!T…. That WAS REAL

                       #Saita…"
2021-11-30 13:14:23,"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…"
2021-11-30 13:14:22,"Jack Dorsey Leaves Twitter’s C.E.O. a Big Challenge | SSFEED
He's leaving his successor at Twitter some big challen… https://t.co/3mV26MBZTQ"
2021-11-30 13:14:21,"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…"
2021-11-30 13:14:19,"#Cryptocurrency Rising Stars

$DOT 🟢🟢🟢🟢🟢 $37.38
$UNI 🟢🟢🟢🟢🟢 $21.05
$NEAR 🟡🟡🟡🟡🟡 $8.50
$NEO 🟡🟡🟡🟡🟡 $38.40
$HNT 🟡🟡🟡🟡🟡 $4… https://t.co/scO1MCFxB8"
2021-11-30 13:14:19,"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…"
2021-11-30 13:14:19,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:18,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:17,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:17,"@binance ETH/USD ❤️ target 3 done

#Bitcoin #trading #Telegram #cryptocurrency #CryptoSignals #OGN #hit 

 Alhamdul… https://t.co/opmSudGEWG"
2021-11-30 13:14:17,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:15,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:14,RT @BTCTN: Cryptocurrency exchange #Kraken has announced support for #shibainu (#SHIB). Trading is expected to start tomorrow. #cryptocurre…
2021-11-30 13:14:13,"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ"
2021-11-30 13:14:13,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:14:13,"RT @WILDERCRYPTOO: Which #crypto are you loading up on right now?

#Cryptogem #cryptocurrency #x100Gems #altcoin #DeFi #cryptotwitter #bloc…"
2021-11-30 13:14:12,"@Akram83778762 
#MetaMine #MINE #greenmining #Ethereum #ETH #BinanceSmartChain  #renewableenergy #gogreen… https://t.co/P3GB9wYvqu"
2021-11-30 13:14:12,"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…"
2021-11-30 13:14:12,@TravelTcoin The project is implemented professionally and has a clear development plan. Made by a very professiona… https://t.co/MOi6K2xieb
2021-11-30 13:14:12,RT @JBC_Hub: #jbc #junglebookcrypto #crypto #cryptocurrency #altcoin #binance #presale  This team is doxed and developing products for the…
2021-11-30 13:14:11,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:11,"[Futures] By 2021-11-29 23:00 GMT, $RVN futures had a price change of -1.54% with a Total Open Interest of $10.43M… https://t.co/eGeRfek0Ny"
2021-11-30 13:14:09,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:07,"@AirdropStario good .
Thank you for sharing this wonderful opportunity.

@navneet09310611
@gurleensingh… https://t.co/8NS2Xo5TRY"
2021-11-30 13:14:06,"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ"
2021-11-30 13:14:06,"[Spot] By 2021-11-29 14:00 GMT, XLM had a price change of 4.9% with net cap flow of $18M in last 24 hrs.… https://t.co/WhdNIi9OiC"
2021-11-30 13:14:05,"@CoinDesk ETH/USD ❤️ target 3 done

#Bitcoin #trading #Telegram #cryptocurrency #CryptoSignals #OGN #hit 

 Alhamdu… https://t.co/L2Bxit08gB"
2021-11-30 13:14:05,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:04,"RT @Jetoken1: 💎JeToken LAUNCH💎

🚀LAUNCHING November 30th🚀

✈️Do not miss your opportunity to purchase JeToken during our final days of Pre-…"
2021-11-30 13:14:04,"RT @AirdropStario: 💧 Battle of MultiWorld Airdrop 💧

🏆 Task:          ➕ Up to 75 BMW (~$1.2)

👨‍👩‍👧 Referral:   ➕ 1250 BMW (~$25) for the t…"
2021-11-30 13:14:04,"RT @AirdropStario: 💧 Shibpad Airdrop 💧

🏆 Task:          ➕ Up to 200 SPAD

👨‍👩‍👧 Referral:   ➕ 40 SPAD

🔛 Airdrop Link &amp; Information: https…"
2021-11-30 13:14:02,"$0.0000514267

#crypto #cryptocurrency #SHIB #shibainu $SHIB #SHIBARMY

75 MB required to tweet"
2021-11-30 13:14:02,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:14:00,"RT @adrian__chamber: Shill me with the next #100xgem of this week👇💎

#cryptocurrency #NFTCommunity #BUSD  #Binance  #BNB  #ETH #TRX  #BTC …"
2021-11-30 13:14:00,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:13:59,"RT @stockgro: Finance Minister #NirmalaSitharaman is expected to submit a reworked #CryptoBill during Parliament's winter session. 

It wil…"
2021-11-30 13:13:59,Waiting for next week #IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/dKdbEb8wZO https://t.co/VyxegSRo31
2021-11-30 13:13:58,"RT @MumbaiAngels: Our portfolio company, @Unocoin is India's most trusted place to trade Bitcoin

Unocoin introduced UPI feature for INR de…"
2021-11-30 13:13:58,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:13:58,"@BabyDogeCoin @BabyDogeCoin 🔥❤🚀

#BabyDoge 🌷

#BabyDogeArmy 🌷

🌺

#OKExChain 
#Eth_bridge

🌺

#NFTs
#DeFi… https://t.co/gTcRwD6X24"
2021-11-30 13:13:58,"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…"
2021-11-30 13:13:56,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:13:56,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:13:55,"RT @unixplaytoearn: The UniX team has been in the works to list the Unix token on a CEX! 
Can you guess who is going to be the first?

#Pla…"
2021-11-30 13:13:54,"Shiba Inu gains over 30% in just two days as Kraken
announces SHIB listing | SSFEED
Meanwhile, Ether, which has a h… https://t.co/0pW3WEcRuI"
2021-11-30 13:13:54,RT @PackSaitamawolf: We invite you to join the 260K and Growing Saitama Wolfpack community. Be part of a movement. #saitama #SaitamaWolfPac…
2021-11-30 13:13:54,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:13:53,@CryptoTownEU It's a good project I really appreciate it. I will support you till the end. Hope your project will g… https://t.co/EGFUFWd37p
2021-11-30 13:13:53,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:13:53,"@krakenfx ETH/USD ❤️ target 3 done

#Bitcoin #trading #Telegram #cryptocurrency #CryptoSignals #OGN #hit 

 Alhamdu… https://t.co/Ye3uPzNzgN"
2021-11-30 13:13:52,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:13:52,@dragonpool_game I am very impressed with this project.  I will follow it. Hopefully in the future will be more sol… https://t.co/UEaibHaCYm
2021-11-30 13:13:52,"RT @AirdropStario: 💧 PLS2E 2nd Round Airdrop 💧

🏆 Task:          ➕ 200,000 P2E » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕ 10 Points

🔛 Aird…"
2021-11-30 13:13:52,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:13:51,"RT @CryptoTownEU: 🚀 Airdrop: Twelve Legions
💰 Value: 660,000 $CTL ($12,500)
👥 Referral: Top 43 Referrals will get Huge Prizes
📒 Partnership…"
2021-11-30 13:13:51,"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ"
2021-11-30 13:13:51,"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…"
2021-11-30 13:13:51,"RT @WILDERCRYPTOO: Which #crypto are you loading up on right now?

#Cryptogem #cryptocurrency #x100Gems #altcoin #DeFi #cryptotwitter #bloc…"
2021-11-30 13:13:50,"@BabyDogeCoin @BabyDogeCoin 🔥❤🚀

#BabyDoge 🌷

#BabyDogeArmy 🌷

🌺

#OKExChain 
#Eth_bridge

🌺

#NFTs
#DeFi… https://t.co/28rPEZIE3b"
2021-11-30 13:13:49,"RT @monkeyballgame: 🚨The MonkeyBucks + Monkey #NFT Giveaway has officially launched! 🚨

Take part in the #airdrop of 50K $MBS + 5 unique Mo…"
2021-11-30 13:13:49,"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…"
2021-11-30 13:13:48,RT @WatcherGuru: Which #cryptocurrency have you been HODLing the longest? 🧐
2021-11-30 13:13:48,"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…"
2021-11-30 13:13:47,"A few ppl asking for exchange to invest in #cryptocurrency which are not available in India...

You can check this:… https://t.co/9Z6EIHpfsk"
2021-11-30 13:13:46,"RT @AirdropStario: 💧  META Airdrop  💧

🏆 Task:       ➕ 20 Million META (~$10)

👨‍👩‍👧 Referral: ➕ 10 Million META (~$5)

🔛 Airdrop Link &amp; In…"
2021-11-30 13:13:45,"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ"
2021-11-30 13:13:44,"@BabyDogeCoin @BabyDogeCoin 🔥❤🚀

#BabyDoge 🌷

#BabyDogeArmy 🌷

🌺

#OKExChain 
#Eth_bridge

🌺

#NFTs
#DeFi… https://t.co/xQOEvlALTt"
2021-11-30 13:13:44,"RT @WILDERCRYPTOO: Which #crypto are you loading up on right now?

#Cryptogem #cryptocurrency #x100Gems #altcoin #DeFi #cryptotwitter #bloc…"
2021-11-30 13:13:44,"RT @POODLETOKEN: Over the next few weeks? We will:
 
Open our $POODL #Crypto Academy for ppl new to #cryptocurrency 

Release our #Augmente…"
2021-11-30 13:13:43,"RT @CryptoTownEU: 🚀 #Airdrop: Sentre
💰 Value: $ 5,000 worth SEN Tokens
👥 Referral: $ 10 worth SEN Tokens
📒 Partnership: Coin98, slope Finan…"
