"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:37,FALSE,NA,"1465670603545980937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muskan26_",5493,TRUE,FALSE,NA,NA
"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…",FALSE,0,NA,2021-11-30 13:14:37,FALSE,NA,"1465670603491397640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saeful1010",3317,TRUE,FALSE,NA,NA
"RT @CryptoNFTExpert: 🔥RT $100 #giveaway🔥

@Stickman_STMAN 1st #Airdrop 30th Nov #GameFi #cryptocurrency

💸 5000 prizes🔥$150,000
💸 $30 #STMA…",FALSE,0,NA,2021-11-30 13:14:37,FALSE,NA,"1465670602409185288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jendi90876",967,TRUE,FALSE,NA,NA
"RT @Ok_LetsPlay: Great News! 

OkLetsPlay $OKLP Token Is Now Officially Listed On CoinMarketCap

https://t.co/SdTUqjYIyG

#CryptocurrencyNe…",FALSE,0,NA,2021-11-30 13:14:37,FALSE,NA,"1465670602040168462",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QasimAli66670",1190,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…",FALSE,0,NA,2021-11-30 13:14:36,FALSE,NA,"1465670601855565833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","armanwii101",3943,TRUE,FALSE,NA,NA
"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…",FALSE,0,NA,2021-11-30 13:14:34,FALSE,NA,"1465670591973789696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MdMehed58683727",3317,TRUE,FALSE,NA,NA
"[Spot] By 2021-11-29 14:00 GMT, SUSHI had a price change of 10.3% with net cap flow of $122M in last 24 hrs.… https://t.co/rfYVS8ayjV",FALSE,0,NA,2021-11-30 13:14:34,TRUE,NA,"1465670589797048320",NA,"<a href=""https://cryptoalgowheel.com"" rel=""nofollow"">cryptoalgowheel</a>","CryptoCapflow",0,FALSE,FALSE,NA,NA
"RT @unixplaytoearn: We proudly announce a new strategic #partnership with @CryptoFights! 🤝
Explore more about their #NFTgame at: 
https://t…",FALSE,0,NA,2021-11-30 13:14:33,FALSE,NA,"1465670587066376207",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maurice80652203",570,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:32,FALSE,NA,"1465670581752262669",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhnlyn_",5493,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:32,FALSE,NA,"1465670581378945024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kiabelenong",5493,TRUE,FALSE,NA,NA
"If you aren’t doing crypto ,NFTS ect , you are a idiot , crypto is literally our gold rush rn #cryptocurrency #NFTs #Daytrader #StockMarket",FALSE,1,NA,2021-11-30 13:14:31,FALSE,NA,"1465670579806220292",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sergio_solis23",0,FALSE,FALSE,NA,NA
"@CryptoTownEU This project is extraordinary and very promising.

@Midhunc66clt
@Arifattack
@ThangLe43426344… https://t.co/WW1KzVni5f",FALSE,0,"CryptoTownEU",2021-11-30 13:14:31,TRUE,"1465575719665287169","1465670577260167175","1034478294677250048","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jannah170845",0,FALSE,FALSE,NA,NA
"The Quarashi vision is focused on total commitment, consistency and respect for its users’ privacy, data and identi… https://t.co/EHVvJSTlQ6",FALSE,0,NA,2021-11-30 13:14:30,TRUE,NA,"1465670576240873478",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","frurrystvan",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:14:30,FALSE,NA,"1465670573485219848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NurRahmaSaleh",5317,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:29,FALSE,NA,"1465670572243775495",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blewtriminctyxx",5493,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:14:29,FALSE,NA,"1465670571501359111",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Manpree29433143",5317,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ",FALSE,0,NA,2021-11-30 13:14:29,FALSE,NA,"1465670570175959046",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoGon4",4543,TRUE,FALSE,NA,NA
"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…",FALSE,0,NA,2021-11-30 13:14:28,FALSE,NA,"1465670566929571848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hemalila",3317,TRUE,FALSE,NA,NA
"@BTCTN ETH/USD ❤️ target 3 done

#Bitcoin #trading #Telegram #cryptocurrency #CryptoSignals #OGN #hit 

 Alhamdulil… https://t.co/uY0Whrcvz3",FALSE,0,"BTCTN",2021-11-30 13:14:27,TRUE,"1465622552966017029","1465670563050008576","3367334171","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arzon_106",0,FALSE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:27,FALSE,NA,"1465670560159920128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naayyraaa_",5493,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:14:26,FALSE,NA,"1465670558348034052",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kailash83441230",5317,TRUE,FALSE,NA,NA
"RT @BTCTN: Cryptocurrency exchange #Kraken has announced support for #shibainu (#SHIB). Trading is expected to start tomorrow. #cryptocurre…",FALSE,0,NA,2021-11-30 13:14:26,FALSE,NA,"1465670556892680196",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_Fransos",562,TRUE,FALSE,NA,NA
"RT @Ok_LetsPlay: Great News! 

OkLetsPlay $OKLP Token Is Now Officially Listed On CoinMarketCap

https://t.co/SdTUqjYIyG

#CryptocurrencyNe…",FALSE,0,NA,2021-11-30 13:14:25,FALSE,NA,"1465670555487645701",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Am23Nc18",1190,TRUE,FALSE,NA,NA
"RT @ICOAnnouncement: 🎙 New Project

🔷 SolarDex (SOLAR)

🔶 Solar Dex aims to build a decentralized exchange based on the Solana blockchain.…",FALSE,0,NA,2021-11-30 13:14:24,FALSE,NA,"1465670547912548354",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","le_tlda",17961,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:24,FALSE,NA,"1465670547480596483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syazwina_lucky",5493,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:14:23,FALSE,NA,"1465670546864033793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PhiHungml",5317,TRUE,FALSE,NA,NA
"RT @WrightLife21: I had a Dream that #cryptocurrency made me a #Millionaire

        Oh Sh!T…. That WAS REAL

                       #Saita…",FALSE,0,NA,2021-11-30 13:14:23,FALSE,NA,"1465670546520215552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shibakartel",8,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…",FALSE,0,NA,2021-11-30 13:14:23,FALSE,NA,"1465670543487627267",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wanian76",3943,TRUE,FALSE,NA,NA
"Jack Dorsey Leaves Twitter’s C.E.O. a Big Challenge | SSFEED
He's leaving his successor at Twitter some big challen… https://t.co/3mV26MBZTQ",FALSE,0,NA,2021-11-30 13:14:22,TRUE,NA,"1465670541709393923",NA,"<a href=""https://www.rhollc.com"" rel=""nofollow"">bFol05</a>","EnrichedFeed",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…",FALSE,0,NA,2021-11-30 13:14:21,FALSE,NA,"1465670538244726788",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mdamjad04744921",3278,TRUE,FALSE,NA,NA
"#Cryptocurrency Rising Stars

$DOT 🟢🟢🟢🟢🟢 $37.38
$UNI 🟢🟢🟢🟢🟢 $21.05
$NEAR 🟡🟡🟡🟡🟡 $8.50
$NEO 🟡🟡🟡🟡🟡 $38.40
$HNT 🟡🟡🟡🟡🟡 $4… https://t.co/scO1MCFxB8",FALSE,0,NA,2021-11-30 13:14:19,TRUE,NA,"1465670529848086528",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">cointradestop</a>","quant_coin",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…",FALSE,0,NA,2021-11-30 13:14:19,FALSE,NA,"1465670529176776711",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aytiday",3943,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:19,FALSE,NA,"1465670527763111939",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missufecityx5",5493,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:14:18,FALSE,NA,"1465670525317828611",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fardy49817572",5317,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:14:17,FALSE,NA,"1465670521878548489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nahid90377439",5317,TRUE,FALSE,NA,NA
"@binance ETH/USD ❤️ target 3 done

#Bitcoin #trading #Telegram #cryptocurrency #CryptoSignals #OGN #hit 

 Alhamdul… https://t.co/opmSudGEWG",FALSE,0,"binance",2021-11-30 13:14:17,TRUE,"1465653829479792640","1465670521853558785","877807935493033984","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arzon_106",0,FALSE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:17,FALSE,NA,"1465670519097741312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamsuperlucky_",5493,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:15,FALSE,NA,"1465670511074037765",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sandisar4",5493,TRUE,FALSE,NA,NA
"RT @BTCTN: Cryptocurrency exchange #Kraken has announced support for #shibainu (#SHIB). Trading is expected to start tomorrow. #cryptocurre…",FALSE,0,NA,2021-11-30 13:14:14,FALSE,NA,"1465670508289028096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FTM0678",562,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ",FALSE,0,NA,2021-11-30 13:14:13,FALSE,NA,"1465670505218732041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abdurra19834028",4543,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:14:13,FALSE,NA,"1465670504103116804",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tjondroadhi",5317,TRUE,FALSE,NA,NA
"RT @WILDERCRYPTOO: Which #crypto are you loading up on right now?

#Cryptogem #cryptocurrency #x100Gems #altcoin #DeFi #cryptotwitter #bloc…",FALSE,0,NA,2021-11-30 13:14:13,FALSE,NA,"1465670504006619142",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaemcityxx30",403,TRUE,FALSE,NA,NA
"@Akram83778762 
#MetaMine #MINE #greenmining #Ethereum #ETH #BinanceSmartChain  #renewableenergy #gogreen… https://t.co/P3GB9wYvqu",FALSE,2,"Akram83778762",2021-11-30 13:14:12,TRUE,NA,"1465670500412112899","1464927740998549512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rejaul999",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…",FALSE,0,NA,2021-11-30 13:14:12,FALSE,NA,"1465670499766210564",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cubo91670968",3943,TRUE,FALSE,NA,NA
"@TravelTcoin The project is implemented professionally and has a clear development plan. Made by a very professiona… https://t.co/MOi6K2xieb",FALSE,0,"TravelTcoin",2021-11-30 13:14:12,TRUE,"1465593064760791041","1465670499371925507","1374975806523457537","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sandisar4",0,FALSE,FALSE,NA,NA
"RT @JBC_Hub: #jbc #junglebookcrypto #crypto #cryptocurrency #altcoin #binance #presale  This team is doxed and developing products for the…",FALSE,0,NA,2021-11-30 13:14:12,FALSE,NA,"1465670498713411584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","retno_arist",2654,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:11,FALSE,NA,"1465670495634804736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","astracityx",5493,TRUE,FALSE,NA,NA
"[Futures] By 2021-11-29 23:00 GMT, $RVN futures had a price change of -1.54% with a Total Open Interest of $10.43M… https://t.co/eGeRfek0Ny",FALSE,0,NA,2021-11-30 13:14:11,TRUE,NA,"1465670494468911106",NA,"<a href=""https://cryptoalgowheel.com"" rel=""nofollow"">cryptoalgowheel</a>","CryptoCapflow",0,FALSE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:09,FALSE,NA,"1465670486843609098",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","salwaaligmilco1",5493,TRUE,FALSE,NA,NA
"@AirdropStario good .
Thank you for sharing this wonderful opportunity.

@navneet09310611
@gurleensingh… https://t.co/8NS2Xo5TRY",FALSE,0,"AirdropStario",2021-11-30 13:14:07,TRUE,"1463043191326789639","1465670476865236992","1173425402523652096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","simranj12721186",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ",FALSE,0,NA,2021-11-30 13:14:06,FALSE,NA,"1465670475493740550",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RazifNova",4543,TRUE,FALSE,NA,NA
"[Spot] By 2021-11-29 14:00 GMT, XLM had a price change of 4.9% with net cap flow of $18M in last 24 hrs.… https://t.co/WhdNIi9OiC",FALSE,0,NA,2021-11-30 13:14:06,TRUE,NA,"1465670474839560192",NA,"<a href=""https://cryptoalgowheel.com"" rel=""nofollow"">cryptoalgowheel</a>","CryptoCapflow",0,FALSE,FALSE,NA,NA
"@CoinDesk ETH/USD ❤️ target 3 done

#Bitcoin #trading #Telegram #cryptocurrency #CryptoSignals #OGN #hit 

 Alhamdu… https://t.co/L2Bxit08gB",FALSE,0,"CoinDesk",2021-11-30 13:14:05,TRUE,"1465659904652361728","1465670471198949382","1333467482","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arzon_106",0,FALSE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:05,FALSE,NA,"1465670467826585604",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fushiguroarr",5493,TRUE,FALSE,NA,NA
"RT @Jetoken1: 💎JeToken LAUNCH💎

🚀LAUNCHING November 30th🚀

✈️Do not miss your opportunity to purchase JeToken during our final days of Pre-…",FALSE,0,NA,2021-11-30 13:14:04,FALSE,NA,"1465670467428126726",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hossan_rm",1844,TRUE,FALSE,NA,NA
"RT @AirdropStario: 💧 Battle of MultiWorld Airdrop 💧

🏆 Task:          ➕ Up to 75 BMW (~$1.2)

👨‍👩‍👧 Referral:   ➕ 1250 BMW (~$25) for the t…",FALSE,0,NA,2021-11-30 13:14:04,FALSE,NA,"1465670464458551301",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faybemoon",5794,TRUE,FALSE,NA,NA
"RT @AirdropStario: 💧 Shibpad Airdrop 💧

🏆 Task:          ➕ Up to 200 SPAD

👨‍👩‍👧 Referral:   ➕ 40 SPAD

🔛 Airdrop Link &amp; Information: https…",FALSE,0,NA,2021-11-30 13:14:04,FALSE,NA,"1465670463527424009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prabodha_hasith",5003,TRUE,FALSE,NA,NA
"$0.0000514267

#crypto #cryptocurrency #SHIB #shibainu $SHIB #SHIBARMY

75 MB required to tweet",FALSE,0,NA,2021-11-30 13:14:02,FALSE,NA,"1465670458876043270",NA,"<a href=""https://twitter.com/buyhodldoge"" rel=""nofollow"">BuyHodlDoge</a>","buyhodlbot",0,FALSE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:14:02,FALSE,NA,"1465670458007703554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sahisdimple",5493,TRUE,FALSE,NA,NA
"RT @adrian__chamber: Shill me with the next #100xgem of this week👇💎

#cryptocurrency #NFTCommunity #BUSD  #Binance  #BNB  #ETH #TRX  #BTC …",FALSE,0,NA,2021-11-30 13:14:00,FALSE,NA,"1465670449258369026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","njmnaa8",1110,TRUE,FALSE,NA,NA
"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…",FALSE,0,NA,2021-11-30 13:14:00,FALSE,NA,"1465670446787952640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rachman_suryaS",3317,TRUE,FALSE,NA,NA
"RT @stockgro: Finance Minister #NirmalaSitharaman is expected to submit a reworked #CryptoBill during Parliament's winter session. 

It wil…",FALSE,0,NA,2021-11-30 13:13:59,FALSE,NA,"1465670444518809607",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuruKhuwal",1,TRUE,FALSE,NA,NA
"Waiting for next week #IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/dKdbEb8wZO https://t.co/VyxegSRo31",FALSE,0,NA,2021-11-30 13:13:59,FALSE,NA,"1465670443155656709",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thuthao46821735",0,FALSE,FALSE,NA,NA
"RT @MumbaiAngels: Our portfolio company, @Unocoin is India's most trusted place to trade Bitcoin

Unocoin introduced UPI feature for INR de…",FALSE,0,NA,2021-11-30 13:13:58,FALSE,NA,"1465670441876570118",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SunnyRayShow",4,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:13:58,FALSE,NA,"1465670440861507584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mikaelaemeline1",5317,TRUE,FALSE,NA,NA
"@BabyDogeCoin @BabyDogeCoin 🔥❤🚀

#BabyDoge 🌷

#BabyDogeArmy 🌷

🌺

#OKExChain 
#Eth_bridge

🌺

#NFTs
#DeFi… https://t.co/gTcRwD6X24",FALSE,0,"BabyDogeCoin",2021-11-30 13:13:58,TRUE,"1459594183279316994","1465670439804493839","1354781680943431681","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SABER_AHMADI_AZ",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…",FALSE,0,NA,2021-11-30 13:13:58,FALSE,NA,"1465670439468896260",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mgredx1",3278,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:13:56,FALSE,NA,"1465670433630396426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","minhhnhatt98",5317,TRUE,FALSE,NA,NA
"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…",FALSE,0,NA,2021-11-30 13:13:56,FALSE,NA,"1465670431801688073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quangvuremix",3317,TRUE,FALSE,NA,NA
"RT @unixplaytoearn: The UniX team has been in the works to list the Unix token on a CEX! 
Can you guess who is going to be the first?

#Pla…",FALSE,0,NA,2021-11-30 13:13:55,FALSE,NA,"1465670428098273288",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">MetaRetweet</a>","MetaplexBot",205,TRUE,FALSE,NA,NA
"Shiba Inu gains over 30% in just two days as Kraken
announces SHIB listing | SSFEED
Meanwhile, Ether, which has a h… https://t.co/0pW3WEcRuI",FALSE,0,NA,2021-11-30 13:13:54,TRUE,NA,"1465670423555854336",NA,"<a href=""https://www.rhollc.com"" rel=""nofollow"">bFol05</a>","EnrichedFeed",0,FALSE,FALSE,NA,NA
"RT @PackSaitamawolf: We invite you to join the 260K and Growing Saitama Wolfpack community. Be part of a movement. #saitama #SaitamaWolfPac…",FALSE,0,NA,2021-11-30 13:13:54,FALSE,NA,"1465670423207723008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mononokegirl21",235,TRUE,FALSE,NA,NA
